dwc:stateProvince	dwc:countryCode	dwc:collectionID	dwc:decimalLongitude	dwc:recordedBy	idigbio:uuid	dwc:month	commonname	dwc:collectionCode	dwc:day	taxonid	dwc:decimalLatitude	dwc:occurrenceID	dwc:basisOfRecord	dwc:institutionID	dwc:institutionCode	dwc:year	dwc:scientificName	dwc:continent	dwc:catalogNumber
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Moore, John; Moore, Marjorie	883a290c-dcf1-4400-9579-9c186d8f113d	6		Plants	4	3032681		urn:uuid:c4b74a19-b978-4131-a410-c12572ce02d4	PreservedSpecimen		MIN	1937	Heuchera richardsonii	north america	412257
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Moore, John; Moore, Marjorie	b6c2524d-20bf-4546-a856-ad5e0fc751ad	7		Plants	29	3032681		urn:uuid:fe4b794e-74ac-4239-940b-adb019fdce04	PreservedSpecimen		MIN	1939	Heuchera richardsonii	north america	412289
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e	-91.61886	Ahlgren, Clifford	86bbc52d-34d0-4cac-9916-afb6d30b4b8d	7		Plants	10	3032681	48.03165	urn:uuid:580b7a6e-791f-46e7-997e-09a7afdd10f2	PreservedSpecimen		MIN	1949	Heuchera richardsonii	north america	419119
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Nation, R.	bab856d8-d80e-49ba-8f11-beeef1b34eb1	7		Plants	18	3032681		urn:uuid:d47030f3-d179-462a-b859-9e2bebb55b72	PreservedSpecimen		MIN	1994	Heuchera richardsonii	north america	444230
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Moore, John	9e832051-4e06-4c42-bcd6-f0410495a392	6		Plants	16	3032681		urn:uuid:82bbec84-1b7b-4f5d-93ea-fcac738b3f23	PreservedSpecimen		MIN	1945	Heuchera richardsonii	north america	446191
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Moore, John; Hall, Robert	9d32b1b6-48bb-4230-b8b9-77d34541b7bb	6		Plants	9	3032681		urn:uuid:6326d8bd-ab2f-41b7-a42a-d0221c424ee4	PreservedSpecimen		MIN	1944	Heuchera richardsonii	north america	448436
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Moore, John	43ecfcf9-560e-499d-acef-7ae7d91aefbf	6		Plants	3	3032681		urn:uuid:311a8e0f-2e5b-4ea7-9d77-87cfab3b2472	PreservedSpecimen		MIN	1949	Heuchera richardsonii	north america	488578
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Moore, John	beb35055-8749-412a-9d2a-da68ed9d2915	6		Plants	28	3032681		urn:uuid:e431ffdc-0a82-45d3-882a-5634138010c3	PreservedSpecimen		MIN	1951	Heuchera richardsonii	north america	526168
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Rosendahl, C.	8463cf36-75f3-45d2-9ad6-687467925eff	7		Plants	2	3032681		urn:uuid:7d47bde6-8982-4046-8e7d-cdae0cbe2453	PreservedSpecimen		MIN	1947	Heuchera richardsonii	north america	529149
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Lakela, Olga	0c025d21-a314-45c2-86b8-cea79a31eb02	8		Plants	28	3032681		urn:uuid:33847778-1064-43b9-ae76-febd8bb068c9	PreservedSpecimen		MIN	1956	Heuchera richardsonii	north america	532953
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Butters, F.; Abbe, E.; Abbe, L.	9efe4788-1299-42e8-acad-a62840ef9c23	7		Plants	2	3032681		urn:uuid:1f0337d7-9c65-40bf-80b4-2a450885f976	PreservedSpecimen		MIN	1937	Heuchera richardsonii	north america	538809
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Cotter, Shirley	208b04ab-d96a-44dd-b57a-48ff26498d08	6		Plants	5	3032681		urn:uuid:57a4c6ae-7f74-47a1-9b2e-1170a7bef511	PreservedSpecimen		MIN	1951	Heuchera richardsonii	north america	550836
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Converse, C.	d616dbca-069f-41d0-97ae-07d629dbd666	6		Plants	1	3032681		urn:uuid:44b8b64d-3fcf-4523-9ab5-f54a4330f231	PreservedSpecimen		MIN	1982	Heuchera richardsonii	north america	740230
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Smith, Welby	d99b1108-e072-467a-9083-22b403929eb7	6		Plants	2	3032681		urn:uuid:e2c15904-0504-40ef-acd7-f3c55df677bf	PreservedSpecimen		MIN	1981	Heuchera richardsonii	north america	744932
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Smith, Welby	4cf29d50-1749-4437-a476-e6940824cb9a	6		Plants	10	3032681		urn:uuid:55f524f2-7178-4c4e-9833-5b9f5f73eaa7	PreservedSpecimen		MIN	1981	Heuchera richardsonii	north america	745159
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e	-93.7938919	Smith, Welby	22bc7a52-7ec1-4c66-86c4-dc4d889977ff	6		Plants	15	3032681	45.5074997	urn:uuid:6696c982-853f-4283-baef-c8de35242302	PreservedSpecimen		MIN	1986	Heuchera richardsonii	north america	801261
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Boe, J.	a5cd986d-e856-4a3f-996e-3d984e41212a	7		Plants	5	3032681		urn:uuid:31f9a913-d533-4cd0-9bb1-862b82bd6f35	PreservedSpecimen		MIN	1992	Heuchera richardsonii	north america	830036
Montana	US		-105.066944	Steven B. Rolfsmeier, Susan J. Rolfsmeier, Julie M. Lancaster Ken and Pat Torgerson	c257528e-fc1c-45a0-b25c-773a14594c0d	6		Vascular	6	3032681	47.983611	8ae62e10-0db4-45c3-b68b-154c76028535	PreservedSpecimen		MONTU	2004	Heuchera richardsonii	north america	162074
Montana		17f2d0fa-39a6-4465-8055-1d6fc12eeda2		Prathes, S.	e755e3e7-e9b9-44f1-85c0-aea14e737fc5	8			1	3032681		f3c9998a-0784-4a29-9194-35869fcaaf3c	PreservedSpecimen		NCU	1936	Heuchera richardsonii	north america	NCU00196907
Wisconsin		http://sweetgum.nybg.org/science/ih/herbarium_details.php?irn=125261		Museum Expedition	8ce53bf4-dbd3-438e-a90c-7d46745d6e57	7		MIL	25	3032681		fa879412-ba7e-4bd5-8edc-90bea32117cc	PreservedSpecimen	http://grbio.org/cool/7hds-psx6	MPM	1909	Heuchera richardsonii	North America	B21221
Missouri	US	http://biocol.org/urn:lsid:biocol.org:col:15859	-93.2055500	Melvin L. Conrad	587912c8-26a4-4608-ad65-205021131a54	9		MO	23	3032681	40.3052700	urn:catalog:MO:Tropicos:3510948	PreservedSpecimen		MO	1982	Heuchera richardsonii R. Br.	North America	3510948
Illinois		5f887025-5ee0-453e-b25b-360c1f5e870a		Myers, R.Maurice	b668247a-e480-4065-b2ae-976ccaf4eaea	5			26	3032681		8b48a0c9-49bf-42b1-addf-566d84184bcb	PreservedSpecimen		MWI	1947	Heuchera richardsonii	north america	MWI00038419
Illinois		b01784c6-c5d7-11e4-b6af-00163e00498d	-88.19125	Loy R. Phillippe	5481763b-9eb2-40e8-98e6-605abebd7ed9	5			17	3032681	41.36502	6920b900-f8ae-4fc6-874d-c2d5dd853e8f	PreservedSpecimen		ILLS	2006	Heuchera richardsonii	north america	
Illinois		5f887025-5ee0-453e-b25b-360c1f5e870a		Myers, R.Maurice	40b6d6a9-3db5-49fc-b04c-a2f1baf41bd8	6			13	3032681		2fbfda7f-509c-4513-996c-ec5bf9c00b0e	PreservedSpecimen		MWI	1975	Heuchera richardsonii	north america	MWI00038417
Illinois		5f887025-5ee0-453e-b25b-360c1f5e870a		Reese, Michael C.	1d23c258-e83c-4274-aaa1-ff7d7c84288c	5			24	3032681		b6568185-9456-4066-9f0e-7dea6f34d361	PreservedSpecimen		MWI	1978	Heuchera richardsonii	north america	MWI00023374
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Williams, Andrew	671dde73-3d95-4987-bbbe-db6c7ceb7922	6			26	3032681		593d4f2f-a5ee-461f-9267-972376062714	PreservedSpecimen		WIS	1996	Heuchera richardsonii	north america	v0003753WIS
Manitoba		a3883acd-bc7d-40f2-a6e4-372a3435e5d1		Macoun, J.; Herriot, W.	195f023f-34be-4f05-971a-16578c0e69ed	6			16	3032681		F24AF2C2-4889-4DDE-800F-83178CEA4261	PreservedSpecimen		CM	1906	Heuchera richardsonii	north america	CM452259
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Patman, Jacqueline; Long, R.; Struik, Gwen	a1d09e9f-fc91-4c34-a330-79dbf9877a7f	6			28	3032681		01446464-f302-4d95-9120-e9781728ac7d	PreservedSpecimen		WIS	1959	Heuchera richardsonii	north america	v0163083WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Judziewicz, Emmet; Jaunzems, Mark; Arnold, Steve	9ebd3294-b4e2-4fb7-a5e2-cf81bf7ba612	8			18	3032681		81ff6d0a-01be-4e9a-8f41-3670b7ca8d09	PreservedSpecimen		WIS	1982	Heuchera richardsonii	north america	v0163097WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Bokde, Shrawan; Gabert, August; Kempen, Harold	4974845f-44e2-4ed0-aef1-85e67dc43528	6			6	3032681		b05a6359-c47c-460b-85ab-6c93850899d6	PreservedSpecimen		WIS	1957	Heuchera richardsonii	north america	v0163121WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Fassett, N.	945ab582-3ebb-4e10-9db5-618d4a934ec5	5			30	3032681		7c2127d3-97a0-4280-b48c-ecc60b0d05b7	PreservedSpecimen		WIS	1930	Heuchera richardsonii	north america	v0163151WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Wood, Amelia	2164725b-7d99-413d-b2ff-00d52b5529a3	6			2	3032681		64e47b7f-45d4-47d6-8bc7-fd16cc731155	PreservedSpecimen		WIS	1880	Heuchera richardsonii	north america	v0163164WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Hansen, H.	7bd2107e-dafc-4796-8431-50eff1260125	5			22	3032681		0cc58576-e971-4ebc-8ba3-b524be7ec0d0	PreservedSpecimen		WIS	1932	Heuchera richardsonii	north america	v0163170WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Cabanis, G.	78dd0dde-ca9e-46e1-a1c4-93bddd752603	5			23	3032681		23864e4a-89c3-479b-a132-bfa7b38b43d0	PreservedSpecimen		WIS	1879	Heuchera richardsonii	north america	v0163171WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Chase, W.	3f631b38-1143-4072-9cca-85380757755f	6			15	3032681		92ed4b56-a9de-4ed5-b608-589a4495f6ba	PreservedSpecimen		WIS	1878	Heuchera richardsonii	north america	v0163172WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Rill, Katherine	db2334c3-838a-4de3-95d1-b9ff85365031	6			17	3032681		eab36f4a-7efa-4ec4-a132-60fa502dcf86	PreservedSpecimen		WIS	1961	Heuchera richardsonii	north america	v0163191WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Rice, M.; Rice, W.	fc3dec85-660a-48b6-a051-855f6a0e7c69	7			2	3032681		14e47e9f-222a-4df1-b430-54e21e03c05e	PreservedSpecimen		WIS	1972	Heuchera richardsonii	north america	v0163199WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Gordon, Richard	cc0c3f29-2745-44f6-aa57-273fe23d2dc4	5			19	3032681		e37aa8b3-be62-495f-b707-9ed1fcc3cc5e	PreservedSpecimen		WIS	1963	Heuchera richardsonii	north america	v0163213WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Anderson, Michael	39070ae6-9552-4d38-9234-48f28b816939	7			7	3032681		94874f19-1df6-4f99-bca9-65ae4c6a535f	PreservedSpecimen		WIS	1993	Heuchera richardsonii	north america	v0163239WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Nee, Mike	01ab90a1-1936-40ac-85ad-c5af4f387444	5			14	3032681		63390ef4-4452-4775-904e-6aac96b8afc8	PreservedSpecimen		WIS	1977	Heuchera richardsonii	north america	v0163247WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Judziewicz, Emmet	7c2a1121-0b98-467c-ad13-fa5d5dc96632	6			9	3032681		fda2be6d-e347-4b04-8725-d77c4df42360	PreservedSpecimen		WIS	1981	Heuchera richardsonii	north america	v0163248WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Alverson, William	083023c6-4e21-445d-8bff-0527a2197da6	6			17	3032681		968127ed-1ef3-46b3-9bac-bcee2750ba3e	PreservedSpecimen		WIS	1980	Heuchera richardsonii	north america	v0163251WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Smith, A.	9d057333-59f8-4887-b316-8091af9534ca	6			13	3032681		050f4333-ca27-49b9-b2e8-718b4c20ec68	PreservedSpecimen		WIS	1928	Heuchera richardsonii	north america	v0163255WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Simon, Helen; Mickle, A.	af9daec4-a7fd-4e4b-9c6d-a8e7d142bd75	6			3	3032681		03e33de8-3616-407e-bcd1-0245f0283267	PreservedSpecimen		WIS	1971	Heuchera richardsonii	north america	v0163262WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Greeley, Frederick	57a3b278-d7b5-4986-92e5-dbaac689fe74	5			22	3032681		08e9344b-0eae-4da9-a647-20d3c7cbbf5d	PreservedSpecimen		WIS	1949	Heuchera richardsonii	north america	v0163268WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Gerst, T.	f61a4d3d-0449-43c4-bc17-5c76cff9804e	7			14	3032681		ba0f26c7-b5bb-4c0f-aca8-5462987b746e	PreservedSpecimen		WIS	1963	Heuchera richardsonii	north america	v0163269WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Stickney, P.	ddce3f9d-875f-4861-8e93-40963990d362	5			30	3032681		8d37bf6d-b5b8-415a-9e8a-e00eaeb4c703	PreservedSpecimen		WIS	1959	Heuchera richardsonii	north america	v0163271WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Judziewicz, Emmet; Solheim, Stephen	62291566-611a-4fb6-b5f3-e8cc869926e7	7			13	3032681		cba8caeb-929c-4f69-9ca8-f75354507b68	PreservedSpecimen		WIS	1982	Heuchera richardsonii	north america	v0163286WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Cory, Lana	ad071b6e-ddfc-4795-8bf1-122760d5059f	5			19	3032681		b97916d2-17bc-4107-bb26-759dc5088e89	PreservedSpecimen		WIS	1962	Heuchera richardsonii	north america	v0163301WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Fassett, N.; Drescher, A.	6bf3a72f-f969-45e6-8a31-eb3a58949f0a	5			28	3032681		0ea3e5ee-58c6-47e9-a89b-078481479d22	PreservedSpecimen		WIS	1931	Heuchera richardsonii	north america	v0163304WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Iltis, Hugh; Greene, H.	0320e128-164e-46c9-8c47-9f602fa2c6c4	6			27	3032681		e0c4d3be-b752-4206-90cc-0fbe8379bbf2	PreservedSpecimen		WIS	1961	Heuchera richardsonii	north america	v0163309WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Iltis, Hugh; Neess, John	637b1f50-2000-47e2-8391-999165ac292b	6			25	3032681		ec9cdeba-de76-4e1d-bd74-3946af3a640b	PreservedSpecimen		WIS	1957	Heuchera richardsonii	north america	v0163312WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Heddle, J.	c453c0c8-1cf3-4298-94e6-a8ae74b4dbf1	7			9	3032681		88cf651a-23d6-4812-bbcc-a1109719a326	PreservedSpecimen		WIS	1909	Heuchera richardsonii	north america	v0163321WIS
Wisconsin		b20b8d91-3255-4926-93e6-af9c6ad60faf		Sorensen, Paul; Iltis, Hugh	2f7ab5bc-10f4-4680-a232-18aa536e78c4	8			2	3032681		d6c264f5-d73c-4423-a0f2-d6f04f3a5f79	PreservedSpecimen		WIS	1962	Heuchera richardsonii	north america	v0163342WIS
Minnesota		7b4f17b9-3058-4cc3-913e-eed0ded03bcf		Dr. J. H. Sandberg	51fbff35-55fc-4ab2-a4aa-acd4a1da902e	7		SDC	16	3032681		3e5826f2-14a6-453b-a3a5-608cbdb99441	PreservedSpecimen		SDSU	1891	Heuchera richardsonii	north america	0014094
South Dakota		7b4f17b9-3058-4cc3-913e-eed0ded03bcf		Orland E. White	9f8a51ca-be0a-42b6-b318-e1c6a6b2d7e3	7		SDC	3	3032681		4252e4eb-e397-41f1-bd48-91683ca34a20	PreservedSpecimen		SDSU	1906	Heuchera richardsonii	north america	0014108
Illinois		a13355a1-1ccc-46d9-9672-521d8d668804		Mead, S.	c87304b5-a056-4f2d-beff-91e8de0c248c	11		HWR	30	3032681		5e908986-ff6d-11e2-9beb-001c23ce290f	PreservedSpecimen		USCH	1843	Heuchera richardsonii	north america	HWR-0002575
North Dakota		a2e32c87-d320-4a01-bafd-a9182ae2e191		Roys Willenbring	cd78847f-9df8-4681-aed4-ab504fc5cda3	7		Plants	17	3032681		a5797541-c6a1-4131-a52b-fee9a3a6f9f6	PreservedSpecimen		ASU	1969	Heuchera richardsonii	north america	ASU0053459
Indiana				Ray C. Friesner	59a98e7d-8166-4eb0-9b30-34b4681e4183	05	prairie alumroot; richardson's alumroot	Herb	29	3032681		F0BBA9D1-5573-4AC0-8642-E3E48D68DFA4	PreservedSpecimen	urn:lsid:biocol.org:col:15725	BUT	1937	Heuchera richardsonii R. Br.	north america	38640
Indiana				Ray C. Friesner	03c62561-bc9a-4f11-91ad-3ba1aa9e3813	06	prairie alumroot; richardson's alumroot	Herb	17	3032681		B0B87AC1-D2A6-4096-A6D3-79B65ACBF964	PreservedSpecimen	urn:lsid:biocol.org:col:15725	BUT	1945	Heuchera richardsonii R. Br.	north america	73609
Missouri	US	http://biocol.org/urn:lsid:biocol.org:col:15859		Brian S. Edmond	aed32842-5aa2-42fc-8be5-6f8d4af86795	5		MO	29	3032681		urn:catalog:MO:Tropicos:1633952	PreservedSpecimen		MO	1993	Heuchera richardsonii R. Br.	North America	1633952
Illinois		Botany	-88.214526	V. H. Chase	fc29976d-19b9-4603-a7bc-b2ab7659ec1c	6		Botany	2	3032681	42.200858	8b7f0efe-81a2-4db3-9027-d9c75d9990da	PreservedSpecimen	F	F	1948	Heuchera richardsonii R. Br.	North America	V0018282F
Illinois		Botany	-87.790235	W. W. Calkins	bf42ef69-92bf-469c-bba3-0f015f852d5b	6		Botany		3032681	41.842147	554dab9b-bde7-4048-a22a-bf857c588071	PreservedSpecimen	F	F	1907	Heuchera richardsonii R. Br.	North America	V0018288F
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Cottrell, R. G.	31e064f7-a1aa-427c-82b8-e96684465925	8		Plants	12	3032681		urn:uuid:4e39186c-4ecb-437f-87f5-fd59671d142d	PreservedSpecimen		MIN	1935	Heuchera richardsonii	north america	306863
Montana	US		-104.446932	N. Hotchkiss	9246be6e-3d48-4dee-ba22-4d7167a97488	8		Vascular	23	3032681	48.453113	d21810a8-9fb0-4b90-88bd-d312337afc44	PreservedSpecimen		MONT	1943	Heuchera richardsonii	north america	51635
South Dakota		17f2d0fa-39a6-4465-8055-1d6fc12eeda2		Uttal, L. J.	bb56e5a7-1db6-4103-aa3c-cedda60de19f	8			4	3032681		bae5008f-976e-42c5-ba24-c63956c26169	PreservedSpecimen		NCU	1973	Heuchera richardsonii	north america	NCU00196911
Wisconsin		http://sweetgum.nybg.org/science/ih/herbarium_details.php?irn=125261		C. Monroe	1b6aac56-81b4-4934-b8a6-59a3965450ed	7		MIL	5	3032681		537ac5b1-04f7-4257-b23c-53dbe450dc94	PreservedSpecimen	http://grbio.org/cool/7hds-psx6	MPM	1892	Heuchera richardsonii	North America	B9916
Wisconsin		http://sweetgum.nybg.org/science/ih/herbarium_details.php?irn=125261		S. Graenicher	e91adc4e-1def-4357-b9a9-98c94112d7f5	7		MIL	5	3032681		08ed433e-9229-43bb-8b0e-042d1f3a5519	PreservedSpecimen	http://grbio.org/cool/7hds-psx6	MPM	1915	Heuchera richardsonii	North America	B31357
Ontario		f292c83d-305c-4b22-97cc-cd9c72e2931e		Garton, C.	c8eaa933-32a8-4c55-8686-3abe21bc8ff0	7		Plants	24	3032681		urn:uuid:46aaed9b-c074-4b83-8417-0bdd1f4b9af9	PreservedSpecimen		MIN	1951	Heuchera richardsonii	north america	528492
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Rosendahl, C.	07605384-e090-4232-83e0-669c442c5c86	8		Plants	30	3032681		urn:uuid:7012f9f2-0078-47b3-b5f6-a73afcedb551	PreservedSpecimen		MIN	1909	Heuchera richardsonii	north america	122803
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Butters, F.	abb9df19-707c-47e7-8f94-bfdafc36b876	7		Plants	7	3032681		urn:uuid:39674d46-d9cf-40c0-baf9-9079f48ab49f	PreservedSpecimen		MIN	1924	Heuchera richardsonii	north america	229008
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Stevenson, J.	97eb59e7-0620-48cb-87e5-76366dc63b9e	6		Plants	19	3032681		urn:uuid:ed85cdde-774c-41c0-84ad-abf2465f9f13	PreservedSpecimen		MIN	1912	Heuchera richardsonii	north america	265638
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Fryklund, P.	40b7caa6-d100-4ee0-9f3e-121f352fed97	6		Plants	21	3032681		urn:uuid:92dc09a4-0c9a-46a2-b4fc-ac96106ade00	PreservedSpecimen		MIN	1925	Heuchera richardsonii	north america	287986
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Rosendahl, C.	5c54060b-182c-433d-8f28-c610302550f0	5		Plants	31	3032681		urn:uuid:00246a97-f423-408f-adaa-d7c8b8e8f656	PreservedSpecimen		MIN	1937	Heuchera richardsonii	north america	375573
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Lakela, Olga	9d142204-6a27-4be2-8b94-1b7bd640d6e0	6		Plants	28	3032681		urn:uuid:d674dae3-8172-48e8-b2e9-cfa7a7cab0d7	PreservedSpecimen		MIN	1951	Heuchera richardsonii	north america	443310
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Moore, John; Huff, N.	75fb39ef-57ec-4500-8ad3-2c3a8925f1f4	7		Plants	25	3032681		urn:uuid:35c2cc72-7123-4947-8186-055408c59a3b	PreservedSpecimen		MIN	1945	Heuchera richardsonii	north america	445854
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Gerdes, Lynden	a8eab736-14d5-4242-b0f6-ea0abdf2b72c	6		Plants	4	3032681		urn:uuid:98788f12-7dca-4199-a9b0-e812b01d3d42	PreservedSpecimen		MIN	1998	Heuchera richardsonii	north america	447094
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Myhre, K.	a66fab75-441c-4c93-982b-64970330cb4d	9		Plants	17	3032681		urn:uuid:3e8d7486-fd91-48c5-96f7-c905a2f54b02	PreservedSpecimen		MIN	1991	Heuchera richardsonii	north america	452734
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Manning, Sara	0a6b2e7d-452f-4ded-87d4-fc69d3c831cb	6		Plants	10	3032681		urn:uuid:3fe64cc6-bd2f-4237-aaca-32c5e9b6a84a	PreservedSpecimen		MIN	1884	Heuchera richardsonii	north america	458066
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Nielsen, E.	ca75aa18-e85a-43ba-be97-c98d9a27218f	9		Plants	13	3032681		urn:uuid:33e791e5-71e1-4251-8134-bc8003e28bbb	PreservedSpecimen		MIN	1932	Heuchera richardsonii	north america	538802
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Moore, John	1607f573-80fc-402c-9697-4de2b21defb3	5		Plants	27	3032681		urn:uuid:1e68cf76-6719-479a-8866-17908cc09bcb	PreservedSpecimen		MIN	1964	Heuchera richardsonii	north america	592077
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Heitlinger, M.	3f97e47c-0052-434d-a96b-3eb1c52adad9	5		Plants	30	3032681		urn:uuid:ffdb22cc-96c7-4a68-8bb4-4931eb46ae11	PreservedSpecimen		MIN	1972	Heuchera richardsonii	north america	670800
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Gordon, William; et al.	f6e354b5-f7bd-49f8-864f-8c31e379b72b	7		Plants	11	3032681		urn:uuid:4584941c-466d-4958-a157-ec8583700378	PreservedSpecimen		MIN	1940	Heuchera richardsonii	north america	676604
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Stassen, Carol	f32f8938-4b0f-4411-ac15-1615628b0156	6		Plants	20	3032681		urn:uuid:33cf3194-1928-4f53-9d02-0d33bc8c5ed8	PreservedSpecimen		MIN	1977	Heuchera richardsonii	north america	685073
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Ownbey, Gerald	90237706-7e38-4bef-9748-82d9d4f34c82	6		Plants	11	3032681		urn:uuid:61dcc5e7-c292-4dc5-8a12-fb1b7680350e	PreservedSpecimen		MIN	1977	Heuchera richardsonii	north america	690026
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Siemers, Ross	8b496faf-730c-4c56-9169-52885777291b	6		Plants	7	3032681		urn:uuid:39b23589-257d-472a-9573-da84e9c5c660	PreservedSpecimen		MIN	1977	Heuchera richardsonii	north america	690468
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Wheeler, Gerald	06010ec3-0a6d-4f32-89cf-6e0aaee158ce	6		Plants	27	3032681		urn:uuid:69b8318e-8265-4b58-9204-fe5aca1a04fc	PreservedSpecimen		MIN	1979	Heuchera richardsonii	north america	709098
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Heitlinger, M.	4ddc3f06-4735-40f9-9c02-683d916645d8	6		Plants	2	3032681		urn:uuid:ca6312b6-ff1a-46bc-962b-0d89f0db8137	PreservedSpecimen		MIN	1975	Heuchera richardsonii	north america	716976
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Smith, Welby	591ac4df-bef0-4503-ba4b-805963720a7f	5		Plants	26	3032681		urn:uuid:9fa5fd9a-1e9f-419c-b0af-a60af2515fca	PreservedSpecimen		MIN	1981	Heuchera richardsonii	north america	745073
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Boe, J.	836ccc15-ce6e-4017-959b-7d8cec5bbcc4	7		Plants	1	3032681		urn:uuid:f01dfb76-4689-42b1-99fb-a0eb188c0ca5	PreservedSpecimen		MIN	1983	Heuchera richardsonii	north america	753229
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Duxbury, Alexis	f5b8e98c-61e7-45c3-9417-dca66e6fa211	5		Plants	27	3032681		urn:uuid:e51b8a29-ed20-4487-aff5-1fa859bedde1	PreservedSpecimen		MIN	1983	Heuchera richardsonii	north america	753378
Minnesota		f292c83d-305c-4b22-97cc-cd9c72e2931e		Boe, J.	f62c45d9-45ce-44bf-bdb3-fcf0579d1f03	6		Plants	18	3032681		urn:uuid:504dea82-b7ee-4746-8208-0c439ede427d	PreservedSpecimen		MIN	1979	Heuchera richardsonii	north america	773680
